Mach,Alpha,CD,CD Power-Off,CD Power-On,CA Power-Off,CA Power-On,CL,CN,CN Potential,CN Viscous,CNalpha (0 to 4 deg) (per rad),CP,CP (0 to 4 deg),Reynolds Number
0.13,0,0.3419510401844053494406833346,0.341951040184405,0.341951040184405,0.341951040184405,0.341951040184405,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,7692444
0.14,0,0.3384033483753499060575115883,0.33840334837535,0.33840334837535,0.33840334837535,0.33840334837535,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,8284171
0.15,0,0.3324867703725737863130991172,0.332486770372574,0.332486770372574,0.332486770372574,0.332486770372574,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,8875898
0.16,0,0.3354092761943073689058510984,0.335409276194307,0.335409276194307,0.335409276194307,0.335409276194307,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,9467624
0.17,0,0.3378220106359452362350304872,0.337822010635945,0.337822010635945,0.337822010635945,0.337822010635945,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,10059350
0.18,0,0.3398213651728368231122062232,0.339821365172837,0.339821365172837,0.339821365172837,0.339821365172837,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,10651080
0.19,0,0.3414820874875741251811603877,0.341482087487574,0.341482087487574,0.341482087487574,0.341482087487574,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,11242800
0.20,0,0.3428629398129823460801339385,0.342862939812982,0.342862939812982,0.342862939812982,0.342862939812982,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,11834530
0.21,0,0.3440106232958705408903314695,0.344010623295871,0.344010623295871,0.344010623295871,0.344010623295871,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,12426260
0.22,0,0.3449626594371848649921400491,0.344962659437185,0.344962659437185,0.344962659437185,0.344962659437185,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,13017980
0.23,0,0.3457495086446001858091479977,0.3457495086446,0.3457495086446,0.3457495086446,0.3457495086446,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,13609710
0.24,0,0.3463960770633657688856827424,0.346396077063366,0.346396077063366,0.346396077063366,0.346396077063366,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,14201440
0.25,0,0.3469228789914256117394375361,0.346922878991426,0.346922878991426,0.346922878991426,0.346922878991426,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,14793160
0.26,0,0.3475194401078597178124421751,0.34751944010786,0.34751944010786,0.34751944010786,0.34751944010786,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,15384890
0.27,0,0.3480325775628637399513017734,0.348032577562864,0.348032577562864,0.348032577562864,0.348032577562864,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,15976620
0.28,0,0.3484736019212060586914631601,0.348473601921206,0.348473601921206,0.348473601921206,0.348473601921206,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,16568340
0.29,0,0.3488520818139098046903858179,0.34885208181391,0.34885208181391,0.34885208181391,0.34885208181391,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,17160070
0.30,0,0.3491760968686538153286053034,0.349176096868654,0.349176096868654,0.349176096868654,0.349176096868654,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,17751800
0.31,0,0.3494526086645872443753861977,0.349452608664587,0.349452608664587,0.349452608664587,0.349452608664587,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,18343520
0.32,0,0.3496875765467462386978941594,0.349687576546746,0.349687576546746,0.349687576546746,0.349687576546746,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,18935250
0.33,0,0.3498861041925628214491504796,0.349886104192563,0.349886104192563,0.349886104192563,0.349886104192563,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,19526980
0.34,0,0.3500526277472455197735173706,0.350052627747246,0.350052627747246,0.350052627747246,0.350052627747246,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,20118700
0.35,0,0.3501910234088188991153496748,0.350191023408819,0.350191023408819,0.350191023408819,0.350191023408819,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,20710430
0.36,0,0.3503046039355561564000374008,0.350304603935556,0.350304603935556,0.350304603935556,0.350304603935556,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,21302160
0.37,0,0.3503962984629043261747523367,0.350396298462904,0.350396298462904,0.350396298462904,0.350396298462904,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,21893880
0.38,0,0.3504686623946035522612884172,0.350468662394604,0.350468662394604,0.350468662394604,0.350468662394604,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,22485610
0.39,0,0.3505239678185693546583435584,0.350523967818569,0.350523967818569,0.350523967818569,0.350523967818569,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,23077330
0.40,0,0.3505641671486301711551985075,0.35056416714863,0.35056416714863,0.35056416714863,0.35056416714863,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,23669060
0.41,0,0.3505910263216861430027043023,0.350591026321686,0.350591026321686,0.350591026321686,0.350591026321686,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,24260790
0.42,0,0.3506060921108852959119829619,0.350606092110885,0.350606092110885,0.350606092110885,0.350606092110885,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,24852510
0.43,0,0.3506107228307795638626815999,0.35061072283078,0.35061072283078,0.35061072283078,0.35061072283078,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,25444240
0.44,0,0.3506061500425433294877805813,0.350606150042543,0.350606150042543,0.350606150042543,0.350606150042543,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,26035970
0.45,0,0.3505934345822465606633635070,0.350593434582247,0.350593434582247,0.350593434582247,0.350593434582247,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,26627690
0.46,0,0.3505735587026815749128260853,0.350573558702682,0.350573558702682,0.350573558702682,0.350573558702682,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,27219420
0.47,0,0.3505473822238210863482021729,0.350547382223821,0.350547382223821,0.350547382223821,0.350547382223821,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,27811150
0.48,0,0.3505156747243458198517478651,0.350515674724346,0.350515674724346,0.350515674724346,0.350515674724346,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,28402870
0.49,0,0.3504791071390997202933005215,0.3504791071391,0.3504791071391,0.3504791071391,0.3504791071391,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,28994600
0.50,0,0.3504383374394530313930202347,0.350438337439453,0.350438337439453,0.350438337439453,0.350438337439453,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,29586330
0.51,0,0.3503938983062188409030998977,0.350393898306219,0.350393898306219,0.350393898306219,0.350393898306219,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,30178050
0.52,0,0.3503462639747528666176839349,0.350346263974753,0.350346263974753,0.350346263974753,0.350346263974753,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,30769780
0.53,0,0.3502959252727618280034441571,0.350295925272762,0.350295925272762,0.350295925272762,0.350295925272762,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,31361500
0.54,0,0.3502432470660112279725047905,0.350243247066011,0.350243247066011,0.350243247066011,0.350243247066011,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,31953230
0.55,0,0.3501886303234061627557012820,0.350188630323406,0.350188630323406,0.350188630323406,0.350188630323406,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,32544960
0.56,0,0.3501323587907948718541817739,0.350132358790795,0.350132358790795,0.350132358790795,0.350132358790795,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,33136680
0.57,0,0.3500747857550734112891528563,0.350074785755073,0.350074785755073,0.350074785755073,0.350074785755073,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,33728410
0.58,0,0.3500161348453320759623867540,0.350016134845332,0.350016134845332,0.350016134845332,0.350016134845332,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,34320140
0.59,0,0.3499566417992453408105788056,0.349956641799245,0.349956641799245,0.349956641799245,0.349956641799245,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,34911860
0.60,0,0.3498965516007788867223305924,0.349896551600779,0.349896551600779,0.349896551600779,0.349896551600779,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,35503590
0.61,0,0.3501995211446866097198482115,0.350199521144687,0.350199521144687,0.350199521144687,0.350199521144687,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,36095320
0.62,0,0.3504896635194656778023783232,0.350489663519466,0.350489663519466,0.350489663519466,0.350489663519466,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,36687040
0.63,0,0.3507800714135238518464935331,0.350780071413524,0.350780071413524,0.350780071413524,0.350780071413524,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,37278770
0.64,0,0.3510708561878822717457971008,0.351070856187882,0.351070856187882,0.351070856187882,0.351070856187882,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,37870500
0.65,0,0.3513620933654488510862589289,0.351362093365449,0.351362093365449,0.351362093365449,0.351362093365449,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,38462220
0.66,0,0.3516538658200783311346884924,0.351653865820078,0.351653865820078,0.351653865820078,0.351653865820078,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,39053950
0.67,0,0.3519461767762921533021202769,0.351946176776292,0.351946176776292,0.351946176776292,0.351946176776292,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,39645680
0.68,0,0.3522391390508387907391652094,0.352239139050839,0.352239139050839,0.352239139050839,0.352239139050839,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,40237400
0.69,0,0.3525327695163294503026551889,0.352532769516329,0.352532769516329,0.352532769516329,0.352532769516329,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,40829130
0.70,0,0.3528270914751367914382718044,0.352827091475137,0.352827091475137,0.352827091475137,0.352827091475137,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,41420860
0.71,0,0.3531221926763552132668506972,0.353122192676355,0.353122192676355,0.353122192676355,0.353122192676355,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,42012580
0.72,0,0.3534180645760801406105555675,0.35341806457608,0.35341806457608,0.35341806457608,0.35341806457608,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,42604310
0.73,0,0.3537147327177003560768140735,0.3537147327177,0.3537147327177,0.3537147327177,0.3537147327177,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,43196040
0.74,0,0.3540122421549804394881156038,0.35401224215498,0.35401224215498,0.35401224215498,0.35401224215498,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,43787760
0.75,0,0.3543106148383769928938218181,0.354310614838377,0.354310614838377,0.354310614838377,0.354310614838377,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,44379490
0.76,0,0.3546098466222922203776361327,0.354609846622292,0.354609846622292,0.354609846622292,0.354609846622292,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,44971220
0.77,0,0.3549099668207465537994274972,0.354909966820747,0.354909966820747,0.354909966820747,0.354909966820747,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,45562940
0.78,0,0.3552109815341466375687990331,0.355210981534147,0.355210981534147,0.355210981534147,0.355210981534147,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,46154670
0.79,0,0.3555128841817389414009700096,0.355512884181739,0.355512884181739,0.355512884181739,0.355512884181739,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,46746400
0.80,0,0.3558157304017762809023170281,0.355815730401776,0.355815730401776,0.355815730401776,0.355815730401776,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,47338120
0.81,0,0.3561194791827491942591711798,0.356119479182749,0.356119479182749,0.356119479182749,0.356119479182749,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,47929850
0.82,0,0.3564241677199312629978964626,0.356424167719931,0.356424167719931,0.356424167719931,0.356424167719931,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,48521570
0.83,0,0.3567297618468112064441113019,0.356729761846811,0.356729761846811,0.356729761846811,0.356729761846811,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,49113300
0.84,0,0.3570362901548335718947767207,0.357036290154834,0.357036290154834,0.357036290154834,0.357036290154834,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,49705020
0.85,0,0.3573437503114283320435308377,0.357343750311428,0.357343750311428,0.357343750311428,0.357343750311428,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,50296760
0.86,0,0.3576521252500695208485436958,0.35765212525007,0.35765212525007,0.35765212525007,0.35765212525007,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,50888480
0.87,0,0.3579614476174130903466135496,0.357961447617413,0.357961447617413,0.357961447617413,0.357961447617413,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,51480210
0.88,0,0.3582716684464804623668927958,0.35827166844648,0.35827166844648,0.35827166844648,0.35827166844648,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,52071930
0.89,0,0.3585828146828860042616495291,0.358582814682886,0.358582814682886,0.358582814682886,0.358582814682886,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,52663660
0.90,0,0.3588948859651799826214692029,0.35889488596518,0.35889488596518,0.35889488596518,0.35889488596518,0,0,0,0,19.5006489165302,87.25134315029501270193613878,87.25134315029501270193613878,53255380
0.91,0,0.361335371189743,0.361335371189743,0.361335371189743,0.361335371189743,0.361335371189743,0,0,0,0,20.3247704693703,87.4671065312739,87.3599392937054,53847120
0.92,0,0.368656826863433,0.368656826863433,0.368656826863433,0.368656826863433,0.368656826863433,0,0,0,0,21.1488920222105,87.6828699122528,87.4685354371158,54438840
0.93,0,0.386827931855447,0.386827931855447,0.386827931855447,0.386827931855447,0.386827931855447,0,0,0,0,21.9730135750506,87.8986332932317,87.5771315805261,55030570
0.94,0,0.412187958328942,0.412187958328942,0.412187958328942,0.412187958328942,0.412187958328942,0,0,0,0,22.7971351278907,88.1143966742106,87.6857277239365,55622290
0.95,0,0.437547984802436,0.437547984802436,0.437547984802436,0.437547984802436,0.437547984802436,0,0,0,0,23.6212566807308,88.3301600551895,87.7943238673469,56214020
0.96,0,0.462908011275931,0.462908011275931,0.462908011275931,0.462908011275931,0.462908011275931,0,0,0,0,24.445378233571,88.5459234361684,87.9029200107572,56805740
0.97,0,0.488268037749425,0.488268037749425,0.488268037749425,0.488268037749425,0.488268037749425,0,0,0,0,25.2694997864111,88.7616868171473,88.0115161541676,57397470
0.98,0,0.51362806422292,0.51362806422292,0.51362806422292,0.51362806422292,0.51362806422292,0,0,0,0,26.0936213392512,88.9774501981262,88.120112297578,57989200
0.99,0,0.538988090696414,0.538988090696414,0.538988090696414,0.538988090696414,0.538988090696414,0,0,0,0,26.9177428920914,89.1932135791051,88.2287084409884,58580920
1.00,0,0.564348117169909,0.564348117169909,0.564348117169909,0.564348117169909,0.564348117169909,0,0,0,0,27.7418644449315,89.408976960084,88.3373045843988,59172650
1.01,0,0.589708143643403,0.589708143643404,0.589708143643404,0.589708143643404,0.589708143643404,0,0,0,0,28.5659859977716,89.6247403410629,88.4459007278091,59764380
1.02,0,0.615068170116898,0.615068170116898,0.615068170116898,0.615068170116898,0.615068170116898,0,0,0,0,29.3901075506118,89.8405037220418,88.5544968712195,60356100
1.03,0,0.640428196590392,0.640428196590393,0.640428196590393,0.640428196590393,0.640428196590393,0,0,0,0,30.2142291034519,90.0562671030207,88.6630930146299,60947830
1.04,0,0.665788223063887,0.665788223063887,0.665788223063887,0.665788223063887,0.665788223063887,0,0,0,0,31.038350656292,90.2720304839996,88.7716891580403,61539560
1.05,0,0.6911482495373814826221664602,0.691148249537382,0.691148249537382,0.691148249537382,0.691148249537382,0,0.000000,0.000000,0,31.862472209132160238045231415,90.48779386497845793758055219,88.88028530145063225948321833,62131280
1.06,0,0.7185708698068240827019527519,0.718570869806824,0.718570869806824,0.718570869806824,0.718570869806824,0,0.00000,0.00000,0,31.663877416813540238045231414,90.49241637018403852266483136,88.87461650129636835564697854,62723010
1.07,0,0.7474276316374610868395218467,0.747427631637461,0.747427631637461,0.747427631637461,0.747427631637461,0,0.000000,0.000000,0,31.479898123737300238045231415,90.49614934409112265942877379,88.86872467920918847289605164,63314740
1.08,0,0.7777065769539004969864100398,0.777706576953901,0.777706576953901,0.777706576953901,0.777706576953901,0,0.000000,0.000000,0,31.307415703335410238045231415,90.4991688608632262143477819,88.86264008018227384202977313,63906460
1.09,0,0.8093984237205168166135940368,0.809398423720517,0.809398423720517,0.809398423720517,0.809398423720517,0,0.000000,0.000000,0,31.144243974191070238045231415,90.50158703418605035353571822,88.85637291661515984459315702,64498190
1.10,0,0.8424961228206633022150226257,0.842496122820663,0.842496122820663,0.842496122820663,0.842496122820663,0,0.000000,0.000000,0,30.988831984575550238045231414,90.50348394113200924387917266,88.84993125423555199909508795,65089920
1.11,0,0.8769945241862862933274895929,0.876994524186286,0.876994524186286,0.876994524186286,0.876994524186286,0,0.000000,0.000000,0,30.839977202999810238045231414,90.50493195149888588565793908,88.84333085099349239277909319,65681640
1.12,0,0.9017813057990979332828723163,0.901781305799098,0.901781305799098,0.901781305799098,0.901781305799098,0,0.000000,0.000000,0,30.695181400638660238045231414,90.50559858079879951542205216,88.83612824738097184469291591,66273370
1.13,0,0.8830590742100188001371630181,0.883059074210019,0.883059074210019,0.883059074210019,0.883059074210019,0,0.000000,0.000000,0,30.528159719819800238045231415,90.4984004984342841032734364,88.82013404018052403637849834,66865100
1.14,0,0.8662596795366550706126621134,0.866259679536655,0.866259679536655,0.866259679536655,0.866259679536655,0,0.000000,0.000000,0,30.334268741774140238045231415,90.48183306324655242304583143,88.793621588094114393681317,67456820
1.15,0,0.8510588709091315180538999950,0.851058870909132,0.851058870909132,0.851058870909132,0.851058870909132,0,0.000000,0.000000,0,30.118341843256810238045231414,90.45723363384569996595396961,88.75808855905434863832720198,68048540
1.16,0,0.8363128097741154773748912357,0.836312809774116,0.836312809774116,0.836312809774116,0.836312809774116,0,0.000000,0.000000,0,29.885167147634390238045231415,90.42583451095563606413024388,88.7149367313718154964130276,68640270
1.17,0,0.8226845427045806767947356271,0.822684542704581,0.822684542704581,0.822684542704581,0.822684542704581,0,0.000000,0.000000,0,29.639020300195540238045231414,90.38869283000179110132063621,88.66538093571285334977453032,69232000
1.18,0,0.8100464877919820188959442961,0.810046487791982,0.810046487791982,0.810046487791982,0.810046487791982,0,0.000000,0.000000,0,29.383533882144810238045231414,90.34671083861118060968817181,88.61046104615077478811879282,69823730
1.19,0,0.7982682904869315458077144468,0.798268290486932,0.798268290486932,0.798268290486932,0.798268290486932,0,0.000000,0.000000,0,29.121676870843320238045231415,90.30066331266174477337735916,88.55106588934436692498297939,70415460
1.20,0,0.7872424580807298315075882016,0.78724245808073,0.78724245808073,0.78724245808073,0.78724245808073,0,0.00000,0.00000,0,28.855873923930440238045231415,90.25114735411498449252779154,88.48789110740524199453947239,71007180
1.21,0,0.7768796597933539262744643873,0.776879659793354,0.776879659793354,0.776879659793354,0.776879659793354,0,0.00000,0.00000,0,28.588083624038050238045231415,90.19869807932287604863229435,88.42155243336290943353763395,71598910
1.22,0,0.7671050162558996786291384588,0.7671050162559,0.7671050162559,0.7671050162559,0.7671050162559,0,0.000000,0.000000,0,28.319863613299310238045231415,90.14375420670867768828282617,88.35255545824789036154098772,72190640
1.23,0,0.7578548942647922318276618163,0.757854894264792,0.757854894264792,0.757854894264792,0.757854894264792,0,0.00000,0.00000,0,28.052438776689210238045231415,90.0866894443057949517932965,88.28132830263274428823314438,72782360
1.24,0,0.7490752916989556955850073500,0.749075291698956,0.749075291698956,0.749075291698956,0.749075291698956,0,0.000000,0.000000,0,27.786771355262010238045231414,90.02779880218509883351556104,88.20821184556023582845763407,73374090
1.25,0,0.7407196254052608792479712686,0.740719625405261,0.740719625405261,0.740719625405261,0.740719625405261,0,0.000000,0.000000,0,27.523619037119980238045231415,89.96734880360444830810663595,88.13351011545741408125479454,73965820
1.26,0,0.7327475551566927022893102239,0.732747555156693,0.732747555156693,0.732747555156693,0.732747555156693,0,0.000000,0.000000,0,27.263555027128790238045231415,89.905568820696478300330614,88.05748248580880884411742224,74557540
1.27,0,0.7251242198061062244908926323,0.725124219806106,0.725124219806106,0.725124219806106,0.725124219806106,0,0.000000,0.000000,0,27.007035105172780238045231415,89.8426400110056273269166484,87.98033694311297081941198123,75149260
1.28,0,0.7178190238925028071672859412,0.717819023892503,0.717819023892503,0.717819023892503,0.717819023892503,0,0.000000,0.000000,0,26.754379717526570238045231414,89.77870496561153069634087452,87.90223746029150971347696376,75740990
1.29,0,0.7108050901187425347668172621,0.710805090118742,0.710805090118742,0.710805090118742,0.710805090118742,0,0.000000,0.000000,0,26.505836977418670238045231415,89.71392910148982344380975117,87.82336590512853425110300735,76332720
1.30,0,0.7040584823962845423010665442,0.704058482396285,0.704058482396285,0.704058482396285,0.704058482396285,0,0.000000,0.000000,0,26.261580726491150238045231415,89.64842045827032147937227028,87.74384560752329817343347752,76924440
1.31,0,0.6975584606244894171816051312,0.69755846062449,0.69755846062449,0.69755846062449,0.69755846062449,0,0.000000,0.000000,0,26.021709594167320238045231415,89.58227996959730361280541338,87.6637885087551898829018566,77516170
1.32,0,0.6912860038066253718211106370,0.691286003806625,0.691286003806625,0.691286003806625,0.691286003806625,0,0.000000,0.000000,0,25.786288934357300238045231415,89.51559587065650059900922916,87.58329259327547241216638108,78107900
1.33,0,0.6852245751927165201822755028,0.685224575192717,0.685224575192717,0.685224575192717,0.685224575192717,0,0.000000,0.000000,0,25.555368952793330238045231415,89.44845260973939868483437515,87.50245151226014872850222568,78699630
1.34,0,0.6793589319767948337900775117,0.679358931976795,0.679358931976795,0.679358931976795,0.679358931976795,0,0.000000,0.000000,0,25.328928659691930238045231414,89.38090903316066619826663248,87.4213295807374702437271534,79291350
1.35,0,0.6736757597890443147131393638,0.673675759789044,0.673675759789044,0.673675759789044,0.673675759789044,0,0.000000,0.000000,0,25.106945942654790238045231415,89.31303307440975113313639924,87.3399996201152383259910968,79883080
1.36,0,0.6681626853435831619307588687,0.668162685343583,0.668162685343583,0.668162685343583,0.668162685343583,0,0.000000,0.000000,0,24.889381502269240238045231415,89.24486136187157362198741179,87.25850357075007297705935955,80474810
1.37,0,0.6628087427545813260147124465,0.662808742754582,0.662808742754582,0.662808742754582,0.662808742754582,0,0.00000,0.00000,0,24.676172974335060238045231415,89.17645200170305771654863277,87.17690169999754767043171731,81066540
1.38,0,0.6576038900035824350694905392,0.657603890003582,0.657603890003582,0.657603890003582,0.657603890003582,0,0.000000,0.000000,0,24.467277847925850238045231415,89.10785158165390559933282233,87.0952448641782786733407851,81658260
1.39,0,0.6525390308214230598365137057,0.652539030821423,0.652539030821423,0.652539030821423,0.652539030821423,0,0.000000,0.000000,0,24.262573502262590238045231415,89.03907909380029995540585196,87.01355117629540236694576438,82249980
1.40,0,0.6476057155003254175116521876,0.647605715500325,0.647605715500325,0.647605715500325,0.647605715500325,0,0.000000,0.000000,0,24.062027225915970238045231415,88.97017405502865983102874787,86.93186523260592479120198874,82841710
1.41,0,0.6427963035114636569895976310,0.642796303511464,0.642796303511464,0.642796303511464,0.642796303511464,0,0.000000,0.000000,0,23.865517268256120238045231415,88.90115611233173391142741683,86.85020525537677456644123098,83433440
1.42,0,0.6381038267483686164595817725,0.638103826748369,0.638103826748369,0.638103826748369,0.638103826748369,0,0.000000,0.000000,0,23.672962725917380238045231414,88.83205783831059340446283897,86.76860471963522897265404125,84025160
1.43,0,0.6335219853118257969300662156,0.633521985311826,0.633521985311826,0.633521985311826,0.633521985311826,0,0.000000,0.000000,0,23.484283676610830238045231414,88.76291749441373747388078393,86.68710224447972188279249843,84616890
